name,lat,long
Hida-eki,33.31712,130.93884
Kumamoto castle,32.805820000000004,130.70602
guang ming si,35.75888,139.21356
Kumano shrine,35.75945,139.21387
Hinode-san,35.781209999999994,139.16746
Yubara dam,35.208040000000004,133.73262
Yubara hotspring,35.20285,133.73086
Neu-eki,35.24155,133.44173999999998
Kambanotaki waterfalls,35.11675,133.67941000000002
Nissen Suzuka Che Carlitos,34.85923,136.5184
Hunter Suzuka,34.87356,136.54627
Okada Apato,34.87093,136.54595
Correo Suzuka,34.88007,136.57378
Koadono-hana,34.11333,136.25139
Futamata-shima,34.119440000000004,126.31833
Kosabaru-shima,34.14222,136.36
Motosugari-ura,34.08722,136.8
Hikimoto Ko,34.10686,136.24701000000002
Owase Ko,34.07443,136.2047
Itadaki Yama,34.0217,136.26233
Mikisato-ko,33.83333,136.21667
Kaguraishi-hana,33.98333,136.21556
Mikiura-gyoko,33.985,136.23667
Toshina-hana,33.99722,136.21667
Tanino-yama,33.99917,136.2375
Manaitajima-hana,34.0,136.26972
Igatani-yama,33.98833,136.17167
Mamiruga-shima,33.88028,136.12944
Isozaki,33.89278,136.12888999999998
Suzuki-shima,33.89501,136.15476999999998
Kaitaro-hana,33.9,136.15056
Hadasu,33.91333,136.14333
Minonokashi-saki,33.91278,136.15333
Yukido-shima,33.91145,136.17331000000001
Shishiga-shima,33.92333,136.15667
Shishinashi-hana,33.92,136.15389
Yukido-hana,33.924170000000004,136.16666999999998
Azukimochi-yama,33.92,136.17944
Matsukake-hana,33.93611,136.20722
Ago-saki,33.93056,136.5
Suno-se,33.92361,136.23333
Umanose-yama,33.943329999999996,136.16666999999998
Hura-kawa,33.97333,136.19167
Hobo,33.94611,136.2
Ikeda-hana,33.93611,136.19611
Kanatoko-hana,33.965,136.23667
Koza-shima,34.143609999999995,136.30389
Aoki-shima,33.985279999999996,136.27222
Hakaki-shima,33.96667,136.26278
Kono-shima,33.96278,136.25056
Oji-iwa,33.96389,136.26306
Koji-hana,33.954440000000005,136.22778
Donbino-hana,33.95583,136.22666999999998
Domaru-hana,33.96972,136.23833
Kenga-shima,33.96833,136.24
Kata-ko,33.967220000000005,136.2
Arabitaki-yama,33.97139,136.26611
Ishimogura-yama,33.973890000000004,136.26333
Ebino-yama,33.975,136.24167
Oishino-se,33.99111,136.29166999999998
Asuka-ura,33.97333,136.21333
Kajika,33.963609999999996,136.21778
Rokujo-yama,33.954440000000005,136.20193999999998
Furue,33.973890000000004,136.21
Hago-yama,33.97583,136.19833
Tochitani-yama,33.961940000000006,136.18
Kabutani-yama,33.95667,136.16666999999998
Ryumon-yama,33.94917,136.13333
Yaki Yama,34.03079,136.2165
Naka-yama,34.04083,136.20667
Mukai,34.06,136.21278
Osoneura,34.06236,136.22355
Semoto Hana,34.061370000000004,136.25238000000002
Utsumi-shima,34.05833,136.25333
Ago-shima,34.0575,136.26389
Kabuma-se,34.0675,136.23694
Soto-shima,34.06667,136.23333
Benzai-shima,34.06556,136.50056
Oishi-hana,34.08729,136.25762
Nage Ishi,34.078520000000005,136.24931
Kohanano-hana,34.0875,136.27028
Sugari-ura,34.08333,136.26333
Warigame Jima,34.086209999999994,136.24133999999998
Kodoka-hana,34.08028,136.22583
Tate-ishi,34.07667,136.22943999999998
Su-hana,34.10667,136.24333000000001
Takagiya,34.065,136.18
Binshi Yama,34.09583,136.18389
Tengura Yama,34.09,136.20667
Choshi Gawa,34.10324,136.23353999999998
Miyamaku-oyamaura,34.101890000000004,136.22728
Iguma,34.123329999999996,136.26158
Anaguchi-hana,34.08611,136.26417
Ohira-se,34.15,136.37722
Shiraishi Ko,34.11333,136.23889
Izuka Jima,34.144079999999995,136.31682
Mitsu-ishi,34.08444,136.27194
Sugaricho,34.10417,136.26667
Teragura,34.10611,136.26
Honikari-hana,34.1,136.24778
Kutsu-saki,34.00333,136.25833
Mitoshima-hana,34.005,136.26361
Haino-hana,34.00083,136.25472
Eidai,35.65883,136.03829
Horaicho,35.65806,136.06806
Saihoga-take,35.709720000000004,136.01
Miuchi-yama,35.66755,136.0134
Amagoze-yama,35.80814,136.0873
Benten-zaki,35.67435,135.96542
Ochiai-kawa,35.69833,135.97556
Okunoura,35.71167,135.96667
Takenami,35.695,135.97722
Hibiki,35.54167,135.47222
Okinohinte,35.6,135.45083
Nariu,35.579570000000004,135.44786000000002
Otomi,35.53698,135.50958
Takigai-san,35.54633,135.50589
Obase,35.560559999999995,135.40167
Maizuru-ko,35.48953,135.38732
Sezaki,35.5425,135.35
Naka-guri,35.56333,135.27694
Odashukuno,35.56163,135.25099
Joshi,35.546409999999995,135.23644
Shirozuka-yama,35.54,135.22333
Shimakage,35.57472,135.24889
Tenbin-guri,35.68333,135.42972
Kabura-guri,35.689170000000004,135.43
Tategami-guri,35.69389,135.42167
Nakatsugami-guri,35.69833,135.43222
Obu-guri,35.78333,135.24333000000001
Misen-guri,35.78,135.24
Tsutsu-kawa,35.73233,135.27311
Maeno-guri,35.75833,135.26861
Honjo Gyoko,35.75,135.25833
Hide,35.67167,135.28
Funatsu-yama,35.74138,135.23297
Honjohama,35.733309999999996,135.27172
Imuro-guri,35.71333,135.3
Shinzaemon-guri,35.70583,135.3
Joyamano-hana,35.66667,135.27167
Satohami,35.626670000000004,135.24333000000001
Naka-suido,34.11111,133.0
Kinuboshi,34.04896,133.01723
Higashitoriu,34.05728,133.01533999999998
Kitatoriu,34.05472,133.00976
Asa Kawa,34.07972,132.99667
Katahara,34.070040000000006,133.00478
Ebisu,34.06638,133.00555
Mihocho,34.073890000000006,132.99917
Sunaba,34.10321,132.98062
Takeno-hana,34.126670000000004,133.04166999999998
Nagaseno-hana,34.115,133.03583
Oba-shima,34.10722,133.02583
Nagahamano-hana,34.10833,133.01833
Kozo-iso,34.108059999999995,133.03222
Ryujin-shima,34.10417,133.02722
Shiroyamano-hana,34.11,133.025
Otanino-hana,34.1125,133.0125
Shitadami,34.0,133.03916999999998
Fusuma,34.12833,133.01861
Minamigumi,34.13389,133.01944
Mukuna,34.138329999999996,133.02
Kitagawa,34.14,133.01889
Iwataki-yama,34.14056,133.025
Boze,34.14167,133.01528000000002
Aida-kawa,34.16667,133.03583
Kikuzushino-hana,34.15333,133.01138999999998
Yoshiumi-ko,34.16167,133.03333
Higashitsukura,34.15611,133.03
Nishitsukara,34.153890000000004,133.02639
Saiwaishinden,34.14778,133.04083
Tsukura-wan,34.16667,133.175
Ozukuma Shima,34.14389,133.00943999999998
Mizushiri-hana,34.15,132.99167
Okino-ishi,34.14028,133.00222
Nakiri-hana,34.1475,133.00444
Naga-iso,34.14417,133.005
Enouro-hana,34.14889,133.00056
Ichinose-yama,34.15278,132.99667
Iwashihamano-hana,34.14694,133.00638999999998
Hinai-hana,34.12722,133.01417
Higashi-suido,34.11667,133.01167
Nakato-shima,34.11667,133.00306
Mushi Jima,34.1221,133.00884
Kenashi Jima,34.123290000000004,133.01046000000002
Komushi Jima,34.12467,133.00619
Ishigamino-hana,34.12583,133.00666999999999
Yokomaku-iso,34.1,132.99333000000001
Nagase-hana,34.11667,132.99611000000002
Koura-saki,34.119170000000004,132.98889
Sazae-saki,34.11333,132.995
Kinotani-hana,34.12583,132.98333
Ikorino-hana,34.123059999999995,132.98
Kurushimano-seto,34.12079,132.97186000000002
Kurushima,34.11788,132.96941999999999
Nishino-seto,34.12056,132.96389
Namikata-ko,34.12495,132.95753
Toshikoshi Iso,34.125,132.95889
Ryujinno-hana,34.12583,132.9525
Tanishi-iwa,34.13556,132.95
Moriage,34.123740000000005,132.93187
Moriage Ko,34.1275,132.93333
Tono Mine,34.125,132.94444
Ke Shima,34.0725,132.88166999999999
Onishicho-befu,34.060390000000005,132.89972
Kuo,34.075309999999995,132.92852
Namikatacho-miyazaki,34.115970000000004,132.90937
Tenpozan,34.06521,133.01301999999998
Namikatacho-mategata,34.116009999999996,132.92523
Teraga-iso,34.03333,133.05889
Kiro-san,34.12,133.03333
Kumago,34.21908,133.06731000000002
Kanoura,34.20778,133.075
Kubikire Jima,34.17909,133.11478
Kayatomari-hana,34.193329999999996,133.03
Nenbutsu-yama,34.17333,133.05
Todai,34.17306,133.09333
U Shima,34.18765,133.08757
Onaga-saki,34.236670000000004,133.07056
Amazaki,34.24028,133.05
Hoko San,34.21277,133.0873
Arozu,34.205,133.09222
Kuchisubo,34.21539,132.96993999999998
Okitomo,34.16056,132.84167
Kubi,34.18333,132.83056000000002
Okamura Ko,34.18333,132.88333
Shinpo-san,34.22667,132.90667
Agono-hana,34.18248,132.93233999999998
Igura,34.18694,132.98833
Okiura,34.21333,132.89333
Mi Yama,34.2806,133.22784
Otakeno-hana,34.28,133.23722
Umatateno-hana,34.2911,133.22959
Yuge-seto,34.29333,133.21389
Ango,34.280640000000005,133.18811000000002
Kojin,34.28222,133.18
Yuge Ko,34.25833,133.2
Shinjo-hana,34.25778,133.13028
Nagae Seto,34.26057,133.16838
Miyanokoshi-hana,34.19882,133.2721
Sunoe,34.28833,133.14167
Innoshima Hara-cho,34.284909999999996,133.12798999999998
Setodacho-miyabara,34.26667,133.10667
Gohonmatsu-saki,34.25667,133.08333000000002
Hyotan-shima,34.28417,133.05
Inokuchi-ko,34.27167,133.04721999999998
Tatara Misaki,34.25716,133.05467
Higai,34.275,132.995
Gobori-hana,34.29038,132.98417
Oko-yama,34.26028,132.92667
Sakaridani,34.27,132.91666999999998
Mebarusaki-ko,34.7,132.91666999999998
Momoshimacho,34.373490000000004,133.26833
Ategi Shima,34.33097,133.25663
Bojino-su,34.3,133.24167
Fukuchi,34.4,133.15833
Onomichi Suido,34.3986,133.18386
Tozaki,34.39564,133.24872
Homa-hana,34.39167,133.24556
Koehama,34.39333,133.23193999999998
Ikotsuno Iso,34.37203,133.2283
Morinoseno-su,34.35,133.23333
Mukunoura,34.31667,133.20333
Innoshima-kagamiuracho,34.32948,133.19759
Kajino Hana,34.33793,133.19638999999998
Nakahama Ko,34.35,133.18333
Innoshima-mitsunoshocho,34.3,133.19167
Gamori-hana,34.31667,133.13971999999998
Michigoe,34.37944,133.17389
Tsubuta,34.37389,133.18
Nyobo-saki,34.390609999999995,133.23513
Hishio,34.373329999999996,133.21667
Okijo,34.36278,133.20778
Kannon Saki,34.35667,133.21167
Tomihama,34.39167,133.19167
Kakari-se,34.375,133.14444
Ohama Zaki,34.35722,133.17333
Sagiura-cho Sunami,34.3537,133.11478
Mihara Seto,34.298,132.99706
Hoteiiwa-hana,34.34,133.09722
Aoki-hana,34.345279999999995,133.07667
Aoki-seto,34.33333,133.06667
Kamitaka-se,34.335,133.06667
Sunaminishi,34.35333,133.08
Ryuo-yama,34.36667,133.07166999999998
Fudekage-yama,34.376670000000004,133.08167
Oshiyose Hana,34.33365,133.07676999999998
Hisatsu,34.33417,133.01667
Tadanoumi Ko,34.33056,132.995
Kitazaki,34.32936,132.92842
Kana Yama,34.306470000000004,133.87176000000002
Tadotsu-ko,34.28333,133.73333
Nakazucho,34.2776,133.77362
Marugame Ko,34.3023,133.79047
Utazu Ko,34.31977,133.81769
Hamanishi,34.33332,133.88001
On Yama,34.3344,133.89975
Karakoto,34.1367,133.85936
Jizo Yama,34.46445,133.93253
Kozuchi Seto,34.391059999999996,133.92642
Kono Mine,34.37177,133.95709
Ogoshicho-kisawa,34.37089,133.92354
Miyata Yama,34.45493,133.90976
O'ome Gawa,34.354890000000005,133.89392
Shinwari Yama,34.46196,133.88226
Shinto Zan,34.46167,133.91666999999998
Osono-se,34.43,133.95
Jinba Shima,34.4511,133.86485
Taka-su,34.45,133.87778
Washu Zan,34.43611,133.81333
Kohadaka Jima,34.418479999999995,133.82078
Wasa Shima,34.395559999999996,133.81167
Shimotsui Ko,34.43649,133.79186
Futonoji Shima,34.44829,133.75307
Hosonoji Shima,34.450379999999996,133.74837
Izaro-noji Shima,34.4546,133.74676000000002
Kaminoji Shima,34.44347,133.75821000000002
Honjimacho-kasashima,34.395,133.78667
Kaminoji-shima,34.443329999999996,133.73667
Ikinohama,34.375,133.6
Takamubo San,34.39264,133.77796
Ajiro Shoto,34.45,133.69388999999998
Obishaku-shima,34.445,133.5
Tokudakino-ishi,34.44056,133.69333
Naka Hana,34.4107,133.52525
Kanari To,34.391490000000005,133.48901
Hiroshimacho-kamanokoshi,34.35833,133.70722
Shitano-ishi,34.45,133.65
Oto Zan,34.362120000000004,133.70109
Aoki Ko,34.36875,133.68695
Enoura Ko,34.361979999999996,133.71763
Hiroshimacho-moura,34.385,133.70833000000002
Tenjin Hana,34.358940000000004,133.5735
Toi Shima,34.35388,133.5519
Aosa Yama,34.47056,133.57166999999998
Mitake San,34.47181,133.54841000000002
Shikaochi-hana,34.455,133.52556
Tsuganomaru Yama,34.46,133.50666999999999
Myoji Shima,34.433890000000005,133.49908
Inazumi Shima,34.4315,133.4898
Kogochi Shima,34.42057,133.51639
Yokobe Shima,34.37921,133.51391
Oshimano-se,34.38,133.57166999999998
Daimyojin-hana,34.36278,133.58611000000002
Kusunoki,34.39222,133.55
Jono Yama,34.26667,133.62389
Shotokono Hana,34.33547,133.50759
Awashima Ko,34.26727,133.63525
Yagura-ishi,34.280559999999994,133.5
Futaomote Jima,34.30082,133.62136999999998
Takumacho-namari,34.251529999999995,133.58122
Nirohama,34.257220000000004,133.57778000000002
Izako-hana,34.244170000000004,133.61667
Tono-saki,34.24,133.65833
Takumacho-tsumu,34.247609999999995,133.60834
Takami Ko,34.31041,133.6857
Sanagi Ko,34.33518,133.62993
Koroku-hana,34.33444,133.53333
Kajiya Jima,34.35249,133.42674
Kono Ishi,34.36568,133.42648
Waka-su,34.20667,133.17333
Abutono Seto,34.364940000000004,133.34338
Kanayama-hana,34.34,133.45333
Hyakkan Shima,34.3008,133.27575
Mihara-seto,34.33333,133.23333
Atehama,34.52417,134.35333
Benten Shima,34.46584,134.22976
Kamano,34.441390000000006,134.24944
Futaomote,34.46,134.245
Genme,34.51865,134.20305
Hoshigajo-yama,34.515679999999996,134.31765
Iwagatani,34.50111,134.34667
Sakate Ko,34.45417,134.31931
Mime,34.52616,134.22892
Umagoehama,34.52068,134.20925
Nyube,34.48232,134.20345
Fujino-se,34.43667,134.20833000000002
Tonosho Ko,34.4988,134.16128999999998
Meshima,34.51667,134.19167
Umashino-wan,34.28333,134.29166999999998
Tsuda Ko,34.29167,134.25833
Izuka,34.32833,134.26167
Ametaki Yama,34.280559999999994,134.24111000000002
Kashirajiro-iwa,34.29333,134.28
Kamosho Wan,34.36327,134.19721
Shido Ko,34.33,134.17333
Murecho-omachi,34.33967,134.14837
Kojiri,34.36333,134.15667
Shirahama Yama,34.421459999999996,134.23727
Kanawa-iwa,34.42167,134.13333
Yakuri-dashi,34.41,134.16666999999998
Kuzu,34.36244,134.1226
Uomi-yama,34.48333,134.04333
Dan Yama,34.47749,134.07925
Suzuri,34.49478,134.06919
Dango-se,34.51667,134.08333000000002
Ikada Shima,34.51278,134.01667
Teshima-karato,34.486670000000004,134.08831999999998
Oyabu,34.530770000000004,133.96875
De Saki,34.51167,134.00333
Tsumuura,34.45126,134.00044
Naoshima Ko,34.46617,133.99488
Miyanoura Ko,34.4557,133.9719
Seto Yama,34.465,133.97167
Garyu Zan,34.47892,133.92363999999998
Gokan,34.53333,133.98
Noyama-dashi,34.41667,134.09333
Inagi-dashi,34.38,134.06667
Tomi-dashi,34.37,134.05
Iwaseo Yama,34.33815,134.02336
Katsuga Yama,34.34083,133.98
Ikushimacho,34.359770000000005,133.96482
Kino Mine,34.36333,133.95333
Kisarazu Ko,35.36444,139.82803
Sanmai-su,35.63333,139.85
Wakasu,35.62542,139.83403
Yumenoshima,35.64966,139.83004
Yumenoshima Koen,35.649029999999996,139.82576
Sunamachi-minamiunga,35.63333,139.84222
Akebono Unga,35.65055,139.82109
Akebonokita Unga,35.65592,139.82074
Shinsuna,35.661570000000005,139.83133999999998
Hamamatsucho Eki,35.655409999999996,139.75713000000002
Shinsakon Gawa,35.654340000000005,139.85068
Sunamachi Unga,35.6547,139.82085
Tatsumi,35.64725,139.81304
Shiomi Eki,35.65833,139.81667
Shiomi Unga,35.66138,139.81716
Shiohama,35.66251,139.80864
Tatsumi Eki,35.64578,139.81033
Sunamachikita Unga,35.66325,139.82866
Shinonome-higashi Unga,35.65425,139.81315
Tatsumi Unga,35.644040000000004,139.80743
Asashio Unga,35.65797,139.78073
Shinonome Unga,35.64424,139.7903
Tsukishima Gawa,35.66223,139.77701000000002
Kachidoki,35.65775,139.77489
Toyomicho,35.653009999999995,139.77008
Shibaura Unga,35.652029999999996,139.76128
Shinshiba Unga,35.64435,139.75028999999998
Daisan Daiba,35.63342,139.7722
Ariake,35.63561,139.79244
Dairoku Daiba,35.63365,139.7666
Takahama-unga,35.625,139.74667
Tama Unga,35.53614,139.76706000000001
Showajima,35.571670000000005,139.75
Keihinjima,35.5707,139.76376000000002
Jonanjima,35.58108,139.77806
Heiwajima,35.582609999999995,139.74594
Heiwajima Unga,35.56928,139.74683000000002
Shinyamashita,35.438959999999994,139.6591
Toyouracho,35.4105,139.66968
Mizuhocho,35.46992,139.64786
Higashiogishima,35.496159999999996,139.75558999999998
Chidoricho,35.51715,139.75682
Ukishimacho,35.522059999999996,139.77534
Ogishima,35.47453,139.71313999999998
Tokai,35.58571,139.76463
Hanamigawa,35.68855,140.09336000000002
Chidori,35.6235,139.89801
Samugawa,35.59667,140.13333
Shinminato,35.615,140.085
Shibazono,35.65833,140.02333000000002
Masago,35.63,140.05833
Sodegaura,35.67345,140.02292
Takasecho,35.67,139.99313999999998
Tsudanuma,35.68335,140.02308
Inage,35.6381,140.08219
Akanehama,35.6612,140.00631
Chigusa-kaigan,35.50738,140.04556000000002
Anesaki-kaigan,35.484190000000005,140.02961000000002
Kitasode,35.46607,140.00343999999998
Kuzuma,35.41335,139.91671000000002
Kuroto,35.418690000000005,139.90525
Ban-su,35.43333,139.9
Minamisode,35.45,139.95833000000002
Ushigome,35.438,139.93983
Nakasode,35.45833,139.98
Goikaigan,35.54,140.06667
Kyuedo Gawa,35.63856,139.87332
Maihama,35.62997,139.87957
Hashimotocho,35.46971,139.63693999999998
Suzushigecho,35.47274,139.64799
Daikoku-unga,35.49167,139.67667
Daishi Unga,35.51362,139.76811
Tanabe Unga,35.493840000000006,139.71858
Sakai-unga,35.48944,139.71389
Asaki-unga,35.486670000000004,139.705
Ikegami Unga,35.5,139.73333
Shiohama Unga,35.50833,139.75
Hamano-kawa,35.553329999999995,140.115
Miyako-kawa,35.59667,140.11667
Chuoko,35.602779999999996,140.1
Shirogane,35.53,140.10333
Ichikawa-gyoko,35.66333,139.93667
Shioyaki,35.68428,139.92703
Saiwai,35.67933,139.92709
Hitomi,35.33605,139.86926
Bokke-saki,35.16667,139.65833
Misaki Gyoko,35.1378,139.62115
Kannonyama-hana,35.14111,139.645
Tomiyama-wan,35.08333,139.825
Okada Ko,34.79096,139.38718
Manne Misaki,34.786359999999995,139.41232
Kaminone-hana,34.68333,130.40833
Hotel Il Monte,34.699,135.5054
the b Nagoya,35.1438,136.9162
Grand Prince Hotel Kyoto,35.0581,135.7846
Cerulean Tower Tokyu Hotel,35.6525,139.7018
Nagoya Tokyu Hotel,35.1438,136.9162
Shibuya Excel Hotel Tokyu,35.6558,139.7044
Hotel Nikko Toyohashi,35.1628,136.918
The Westin Miyako Kyoto,35.0045,135.7903
Akasaka Excel Hotel Tokyu,35.6745,139.7399
Kyoto Royal Hotel & Spa,35.0069,135.7717
Dai Ichi Inn Ikebukuro,35.7272,139.7163
"New Otani Hotel, Osaka",34.6863,135.5357
Ramada Kansai International Ai,34.4142,135.3266
Nara Hotel,34.6814,135.8381
Yokohama Excel Hotel Tokyu,35.465,139.6263
Granvia Osaka Hotel,34.6989,135.4989
Palace Hotel,35.6819,139.7643
Kyoto Hotel Okura,35.0086,135.7728
The Prince Sakura Tower Tokyo,35.631,139.73533999999998
ANA Hotel Kyoto,35.0083,135.7551
Hotel New Hankyu Tokyo,35.6631,139.7822
Hotel Granvia Kyoto,34.9797,135.7593
Hotel New Hankyu Osaka,34.701,135.5012
Sheraton Sapporo Hotel,43.0549,141.3453
Dai-Ichi Tokyo Seafort,35.62448,139.75116
Hotel Nikko Narita,35.7774,140.3885
Kyoto Brighton Hotel,35.0191,135.7599
Shinbashi Atagoyama Tokyu Inn,35.6633,139.7521
Hilton Tokyo Narita Airport,35.78465,140.35392
Palace Hotel Hakone,35.1929,139.0318
Kichijoji Tokyu Inn,35.7002,139.5827
Omori Tokyu Inn,35.5855,139.7322
Renaissance Gifu Hotel,35.7789,137.0592
Shinjuku Prince Hotel,35.6877,139.705
Swissotel Nankai,34.6511,135.4949
Royal Park Hotel,35.679,139.7903
ANA InterContinental Tokyo,35.666,139.7453
Okinawa Harborview Hotel,26.3374,127.8024
Tokyo Prince Hotel,35.65906,139.74813
Dai Ichi Hotel Annex,35.66897,139.75769
Grand Prince Hotel Hiroshima,34.3431,132.4636
"Hotel Okura, Tokyo",35.6635,139.747
Imperial Hotel Osaka,34.6957,135.5235
Hilton Nagoya,35.1438,136.9162
Nagoya Kanko Hotel,35.1438,136.9162
Imperial Hotel,35.67228,139.75845
Sheraton Miyako Hotel Tokyo,35.6367,139.7348
Shiba Park Hotel,35.6563,139.7566
Shinagawa Prince Hotel,35.6196,139.7386
Ramada Osaka,34.7073,135.4997
Hilton Osaka,34.69988,135.49597
Grand Prince Hotel New Takanawa,35.6269,139.7377
Sheraton Miyako Hotel Osaka,34.66578,135.52077
Hotel New Otani Tokyo,35.68118,139.7341
The Westin Tokyo,35.6389,139.72
Keio Plaza Tokyo,35.686,139.6973
Hyatt Regency Osaka,34.6322,135.4178
Hotel Grand Palace,35.6965,139.7522
Loisir Hotel Asahikawa,43.772459999999995,142.36049
The Ritz-Carlton Tokyo,35.66622,139.73134
Chisun Inn Esaka,34.7642,135.4968
Hotel Monterey Le Soeur Fukuoka,33.5879,130.4012
Hotel Monterey Kyoto,35.0042,135.7619
Hotel Monterey Akasaka,35.672,139.7369
Hotel Monterey Edelhof Sapporo,43.0646,141.3557
Hotel Monterey Sendai,38.2582,140.8805
Hotel Monterey Osaka,34.6963,135.4963
Hotel Monterey Sapporo,43.065,141.3604
Hotel Monterey Yokohama,35.4429,139.6527
Hyatt Regency Hakone Resort and Spa,35.253,139.0506
Hotel Monterey Kobe,34.6841,135.17600000000002
Weekly Mansion Osaka at Otemae,34.6775,135.5199
Hotel Monterey Hanzomon,35.6838,139.7458
Chisun Inn Asakusa,35.7033,139.7974
the b otsu,34.9999,135.8653
Hearton Hotel Kyoto,35.0022,135.7641
Yokkaichi Miyako Hotel,34.9689,136.6353
Mets Mito Hotel,36.3666,140.4666
Hyatt Regency Kyoto,34.9848,135.7757
Pearl Hotel Kasai,35.6569,139.8659
Pearl Hotel Kayabacho,35.6763,139.7754
The President Hotel Aoyama,35.6661,139.7272
Karasuma Kyoto Hotel,34.9987,135.7626
Hotel Nikko Winds Narita,35.7759,140.3903
Hotel Sunroute Asakusa,35.7079,139.795
Pearl Hotel Ryogoku,35.6938,139.7943
Hilton Odawara Resort & Spa,35.20677,139.13123000000002
Hilton Tokyo,35.692409999999995,139.69101
Hotel The Velta Kitahama,34.6865,135.5087
Ramada Sapporo,43.051,141.3215
Salvia Hotel Hofu,34.044000000000004,131.58
Sannomiya Terminal Hotel,34.6961,135.1984
